event_id,payment_id,amount_inr,currency,method,failure_reason,failure_type,successful_payments,split,p_retry,p_link,p_human
evt_syn_02697,pay_syn_02697,15381,INR,upi,network error,network_error,3,train,0.64,0.56,0.35
evt_syn_02698,pay_syn_02698,2190,INR,netbanking,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02699,pay_syn_02699,6785,INR,netbanking,network error,network_error,1,train,0.58,0.5,0.35
evt_syn_02700,pay_syn_02700,19512,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02701,pay_syn_02701,903,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02702,pay_syn_02702,18912,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02703,pay_syn_02703,4393,INR,netbanking,bank decline,bank_decline,2,train,0.12,0.52,0.4
evt_syn_02704,pay_syn_02704,1908,INR,card,authentication failed,authentication_failed,5,train,0.28,0.66,0.42
evt_syn_02705,pay_syn_02705,2910,INR,card,authentication failed,authentication_failed,3,train,0.28,0.66,0.42
evt_syn_02706,pay_syn_02706,806,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02707,pay_syn_02707,8698,INR,upi,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_02708,pay_syn_02708,49577,INR,netbanking,authentication failed,authentication_failed,2,train,0.14,0.52,0.42
evt_syn_02709,pay_syn_02709,56246,INR,netbanking,network error,network_error,2,holdout,0.5,0.42,0.35
evt_syn_02710,pay_syn_02710,13592,INR,card,bank decline,bank_decline,5,holdout,0.18,0.58,0.4
evt_syn_02711,pay_syn_02711,229,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02712,pay_syn_02712,810,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02713,pay_syn_02713,3878,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02714,pay_syn_02714,38615,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,5,train,0.03,0.6,0.4
evt_syn_02715,pay_syn_02715,10665,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02716,pay_syn_02716,13617,INR,netbanking,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_02717,pay_syn_02717,605,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,holdout,0.05,0.62,0.4
evt_syn_02718,pay_syn_02718,11672,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,holdout,0.05,0.62,0.4
evt_syn_02719,pay_syn_02719,1301,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02720,pay_syn_02720,236,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02721,pay_syn_02721,26404,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,5,holdout,0.03,0.6,0.4
evt_syn_02722,pay_syn_02722,2619,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_02723,pay_syn_02723,11988,INR,card,insufficient funds,insufficient_funds,3,holdout,0.78,0.61,0.5
evt_syn_02724,pay_syn_02724,15907,INR,card,network error,network_error,2,train,0.58,0.5,0.35
evt_syn_02725,pay_syn_02725,5446,INR,upi,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_02726,pay_syn_02726,378,INR,card,network error,network_error,3,holdout,0.64,0.56,0.35
evt_syn_02727,pay_syn_02727,13340,INR,upi,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02728,pay_syn_02728,21954,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,3,train,0.11,0.68,0.4
evt_syn_02729,pay_syn_02729,19757,INR,card,network error,network_error,3,train,0.64,0.56,0.35
evt_syn_02730,pay_syn_02730,4251,INR,upi,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02731,pay_syn_02731,882,INR,netbanking,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_02732,pay_syn_02732,582,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02733,pay_syn_02733,3842,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02734,pay_syn_02734,1265,INR,card,network error,network_error,5,train,0.64,0.56,0.35
evt_syn_02735,pay_syn_02735,12423,INR,netbanking,network error,network_error,8,holdout,0.64,0.56,0.35
evt_syn_02736,pay_syn_02736,3346,INR,upi,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02737,pay_syn_02737,4197,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,3,train,0.11,0.68,0.4
evt_syn_02738,pay_syn_02738,12474,INR,netbanking,bank decline,bank_decline,0,train,0.12,0.52,0.4
evt_syn_02739,pay_syn_02739,2573,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_02740,pay_syn_02740,220,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02741,pay_syn_02741,17869,INR,card,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_02742,pay_syn_02742,9823,INR,upi,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_02743,pay_syn_02743,38363,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,holdout,0.0,0.54,0.4
evt_syn_02744,pay_syn_02744,1482,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,2,holdout,0.05,0.62,0.4
evt_syn_02745,pay_syn_02745,4069,INR,netbanking,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_02746,pay_syn_02746,1902,INR,netbanking,authentication failed,authentication_failed,1,holdout,0.22,0.6,0.42
evt_syn_02747,pay_syn_02747,23523,INR,netbanking,authentication failed,authentication_failed,0,holdout,0.22,0.6,0.42
evt_syn_02748,pay_syn_02748,50201,INR,upi,bank decline,bank_decline,5,holdout,0.1,0.5,0.4
evt_syn_02749,pay_syn_02749,910,INR,upi,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02750,pay_syn_02750,17412,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02751,pay_syn_02751,6531,INR,upi,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_02752,pay_syn_02752,8549,INR,upi,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_02753,pay_syn_02753,17387,INR,netbanking,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_02754,pay_syn_02754,28938,INR,card,card expired,card_expired,1,holdout,0.0,0.6,0.45
evt_syn_02755,pay_syn_02755,800,INR,card,card expired,card_expired,3,holdout,0.14,0.74,0.45
evt_syn_02756,pay_syn_02756,15482,INR,card,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_02757,pay_syn_02757,725,INR,upi,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_02758,pay_syn_02758,57653,INR,upi,card expired,card_expired,5,train,0.06,0.66,0.45
evt_syn_02759,pay_syn_02759,10486,INR,card,insufficient funds,insufficient_funds,5,train,0.78,0.61,0.5
evt_syn_02760,pay_syn_02760,3507,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02761,pay_syn_02761,20265,INR,upi,authentication failed,authentication_failed,0,holdout,0.22,0.6,0.42
evt_syn_02762,pay_syn_02762,4571,INR,upi,bank decline,bank_decline,2,train,0.12,0.52,0.4
evt_syn_02763,pay_syn_02763,576,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02764,pay_syn_02764,3452,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02765,pay_syn_02765,21606,INR,upi,network error,network_error,3,train,0.64,0.56,0.35
evt_syn_02766,pay_syn_02766,3275,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,3,holdout,0.11,0.68,0.4
evt_syn_02767,pay_syn_02767,26562,INR,netbanking,bank decline,bank_decline,8,train,0.1,0.5,0.4
evt_syn_02768,pay_syn_02768,9317,INR,netbanking,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02769,pay_syn_02769,31502,INR,card,card expired,card_expired,0,train,0.0,0.6,0.45
evt_syn_02770,pay_syn_02770,36726,INR,card,insufficient funds,insufficient_funds,3,train,0.7,0.53,0.5
evt_syn_02771,pay_syn_02771,2913,INR,card,network error,network_error,2,train,0.58,0.5,0.35
evt_syn_02772,pay_syn_02772,60765,INR,card,card expired,card_expired,3,train,0.06,0.66,0.45
evt_syn_02773,pay_syn_02773,967,INR,netbanking,insufficient funds,insufficient_funds,1,holdout,0.72,0.55,0.5
evt_syn_02774,pay_syn_02774,3236,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02775,pay_syn_02775,4651,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_02776,pay_syn_02776,7763,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,5,train,0.11,0.68,0.4
evt_syn_02777,pay_syn_02777,1176,INR,card,bank decline,bank_decline,8,train,0.18,0.58,0.4
evt_syn_02778,pay_syn_02778,661,INR,card,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_02779,pay_syn_02779,4799,INR,upi,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_02780,pay_syn_02780,4748,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,holdout,0.05,0.62,0.4
evt_syn_02781,pay_syn_02781,24650,INR,card,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_02782,pay_syn_02782,4988,INR,netbanking,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_02783,pay_syn_02783,3995,INR,upi,authentication failed,authentication_failed,3,train,0.28,0.66,0.42
evt_syn_02784,pay_syn_02784,23836,INR,card,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_02785,pay_syn_02785,10217,INR,card,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_02786,pay_syn_02786,25750,INR,netbanking,bank decline,bank_decline,2,train,0.04,0.44,0.4
evt_syn_02787,pay_syn_02787,4797,INR,upi,authentication failed,authentication_failed,8,train,0.28,0.66,0.42
evt_syn_02788,pay_syn_02788,23134,INR,upi,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02789,pay_syn_02789,15253,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02790,pay_syn_02790,7800,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02791,pay_syn_02791,73988,INR,card,insufficient funds,insufficient_funds,0,train,0.64,0.47,0.5
evt_syn_02792,pay_syn_02792,470,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_02793,pay_syn_02793,7854,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_02794,pay_syn_02794,49738,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.0,0.54,0.4
evt_syn_02795,pay_syn_02795,8853,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02796,pay_syn_02796,17594,INR,card,bank decline,bank_decline,0,holdout,0.12,0.52,0.4
evt_syn_02797,pay_syn_02797,47668,INR,netbanking,bank decline,bank_decline,3,train,0.1,0.5,0.4
evt_syn_02798,pay_syn_02798,9108,INR,card,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_02799,pay_syn_02799,14989,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02800,pay_syn_02800,3235,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02801,pay_syn_02801,1733,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_02802,pay_syn_02802,986,INR,card,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_02803,pay_syn_02803,4195,INR,netbanking,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02804,pay_syn_02804,41216,INR,upi,authentication failed,authentication_failed,2,train,0.14,0.52,0.42
evt_syn_02805,pay_syn_02805,12151,INR,card,insufficient funds,insufficient_funds,2,holdout,0.72,0.55,0.5
evt_syn_02806,pay_syn_02806,1803,INR,card,insufficient funds,insufficient_funds,2,holdout,0.72,0.55,0.5
evt_syn_02807,pay_syn_02807,5010,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02808,pay_syn_02808,3848,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02809,pay_syn_02809,11392,INR,netbanking,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02810,pay_syn_02810,888,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,holdout,0.05,0.62,0.4
evt_syn_02811,pay_syn_02811,11136,INR,card,insufficient funds,insufficient_funds,1,holdout,0.72,0.55,0.5
evt_syn_02812,pay_syn_02812,1803,INR,netbanking,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02813,pay_syn_02813,7180,INR,netbanking,authentication failed,authentication_failed,3,holdout,0.28,0.66,0.42
evt_syn_02814,pay_syn_02814,18640,INR,card,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_02815,pay_syn_02815,1422,INR,card,network error,network_error,1,train,0.58,0.5,0.35
evt_syn_02816,pay_syn_02816,18057,INR,card,authentication failed,authentication_failed,2,holdout,0.22,0.6,0.42
evt_syn_02817,pay_syn_02817,550,INR,netbanking,network error,network_error,1,train,0.58,0.5,0.35
evt_syn_02818,pay_syn_02818,910,INR,netbanking,network error,network_error,0,train,0.58,0.5,0.35
evt_syn_02819,pay_syn_02819,715,INR,upi,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02820,pay_syn_02820,13502,INR,upi,insufficient funds,insufficient_funds,1,holdout,0.72,0.55,0.5
evt_syn_02821,pay_syn_02821,527,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,3,holdout,0.11,0.68,0.4
evt_syn_02822,pay_syn_02822,842,INR,netbanking,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02823,pay_syn_02823,22884,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02824,pay_syn_02824,14535,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_02825,pay_syn_02825,1361,INR,upi,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_02826,pay_syn_02826,420,INR,card,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_02827,pay_syn_02827,3981,INR,netbanking,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_02828,pay_syn_02828,2299,INR,netbanking,bank decline,bank_decline,0,train,0.12,0.52,0.4
evt_syn_02829,pay_syn_02829,6787,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02830,pay_syn_02830,3521,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02831,pay_syn_02831,3478,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,3,holdout,0.11,0.68,0.4
evt_syn_02832,pay_syn_02832,1962,INR,netbanking,insufficient funds,insufficient_funds,5,train,0.78,0.61,0.5
evt_syn_02833,pay_syn_02833,4646,INR,card,bank decline,bank_decline,0,train,0.12,0.52,0.4
evt_syn_02834,pay_syn_02834,11817,INR,card,network error,network_error,0,holdout,0.58,0.5,0.35
evt_syn_02835,pay_syn_02835,4089,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02836,pay_syn_02836,922,INR,card,bank decline,bank_decline,1,holdout,0.12,0.52,0.4
evt_syn_02837,pay_syn_02837,3589,INR,netbanking,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02838,pay_syn_02838,19719,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02839,pay_syn_02839,283,INR,upi,authentication failed,authentication_failed,5,holdout,0.28,0.66,0.42
evt_syn_02840,pay_syn_02840,25205,INR,card,insufficient funds,insufficient_funds,5,train,0.7,0.53,0.5
evt_syn_02841,pay_syn_02841,14606,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02842,pay_syn_02842,6896,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02843,pay_syn_02843,1138,INR,upi,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02844,pay_syn_02844,509,INR,netbanking,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_02845,pay_syn_02845,3935,INR,upi,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02846,pay_syn_02846,38863,INR,upi,authentication failed,authentication_failed,1,holdout,0.14,0.52,0.42
evt_syn_02847,pay_syn_02847,4059,INR,card,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_02848,pay_syn_02848,11042,INR,card,network error,network_error,1,train,0.58,0.5,0.35
evt_syn_02849,pay_syn_02849,755,INR,card,bank decline,bank_decline,5,holdout,0.18,0.58,0.4
evt_syn_02850,pay_syn_02850,403,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02851,pay_syn_02851,955,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02852,pay_syn_02852,1835,INR,upi,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02853,pay_syn_02853,11619,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_02854,pay_syn_02854,557,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02855,pay_syn_02855,2088,INR,upi,network error,network_error,2,train,0.58,0.5,0.35
evt_syn_02856,pay_syn_02856,344,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,2,holdout,0.05,0.62,0.4
evt_syn_02857,pay_syn_02857,11265,INR,netbanking,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_02858,pay_syn_02858,385,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_02859,pay_syn_02859,1880,INR,card,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_02860,pay_syn_02860,25959,INR,card,authentication failed,authentication_failed,1,train,0.14,0.52,0.42
evt_syn_02861,pay_syn_02861,18507,INR,card,network error,network_error,3,holdout,0.64,0.56,0.35
evt_syn_02862,pay_syn_02862,14587,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_02863,pay_syn_02863,369,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_02864,pay_syn_02864,4663,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02865,pay_syn_02865,3003,INR,upi,card expired,card_expired,3,holdout,0.14,0.74,0.45
evt_syn_02866,pay_syn_02866,601,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02867,pay_syn_02867,4320,INR,upi,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_02868,pay_syn_02868,656,INR,netbanking,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_02869,pay_syn_02869,270,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02870,pay_syn_02870,3158,INR,card,network error,network_error,5,train,0.64,0.56,0.35
evt_syn_02871,pay_syn_02871,7265,INR,netbanking,authentication failed,authentication_failed,2,holdout,0.22,0.6,0.42
evt_syn_02872,pay_syn_02872,227,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,5,train,0.11,0.68,0.4
evt_syn_02873,pay_syn_02873,5889,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02874,pay_syn_02874,13010,INR,upi,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02875,pay_syn_02875,2430,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,3,train,0.11,0.68,0.4
evt_syn_02876,pay_syn_02876,746,INR,card,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_02877,pay_syn_02877,5662,INR,card,network error,network_error,0,holdout,0.58,0.5,0.35
evt_syn_02878,pay_syn_02878,1335,INR,netbanking,card expired,card_expired,5,train,0.14,0.74,0.45
